word,wf_rank,wf_pct,wf_zipf,sub_rank,sub_pct,sub_zipf,ox_cefr,ox_pos
sucked,8864,0.01,3.86,4975,0.02,4.02,,
sunlight,8865,0.01,3.86,6930,0.01,3.82,A2,noun
surf,8866,0.01,3.86,6861,0.02,3.82,A2,"noun, verb"
symbolic,8867,0.01,3.86,,,,B2,adjective
sync,8868,0.01,3.86,3662,0.04,4.2,,
taxpayer,8869,0.01,3.86,,,,,
tempted,8870,0.01,3.86,8594,0.01,3.67,,
thrust,8871,0.01,3.86,8217,0.01,3.71,,
trevor,8872,0.01,3.86,4656,0.03,4.06,,
trilogy,8873,0.01,3.86,,,,,
url,8874,0.01,3.86,,,,,
weights,8875,0.01,3.86,,,,,
wheelchair,8876,0.01,3.86,6324,0.02,3.88,A2,noun
whore,8877,0.01,3.86,2160,0.07,4.5,,
wiped,8878,0.01,3.86,4843,0.02,4.04,,
yahoo,8879,0.01,3.86,,,,,
youre,8880,0.01,3.86,,,,,
yourselves,8881,0.01,3.86,2086,0.07,4.52,,
accompanying,8882,0.01,3.85,,,,,
accusations,8883,0.01,3.85,8408,0.01,3.69,,
acids,8884,0.01,3.85,,,,,
administrators,8885,0.01,3.85,,,,,
aired,8886,0.01,3.85,,,,,
allowance,8887,0.01,3.85,8789,0.01,3.66,B1,noun
andre,8888,0.01,3.85,5379,0.02,3.98,,
apologies,8889,0.01,3.85,4584,0.03,4.07,,
arbitrary,8890,0.01,3.85,,,,,
atm,8891,0.01,3.85,,,,,
autonomous,8892,0.01,3.85,,,,,
averaged,8893,0.01,3.85,,,,,
bait,8894,0.01,3.85,4507,0.03,4.08,,
bark,8895,0.01,3.85,6575,0.02,3.86,B2,"noun, verb"
bets,8896,0.01,3.85,5480,0.02,3.96,,
blogger,8897,0.01,3.85,,,,B1,noun
bra,8898,0.01,3.85,5326,0.02,3.98,A2,noun
brighton,8899,0.01,3.85,,,,,
brotherhood,8900,0.01,3.85,8439,0.01,3.69,B1,noun
buddhist,8901,0.01,3.85,,,,,
builder,8902,0.01,3.85,,,,B1,noun
cakes,8903,0.01,3.85,5709,0.02,3.94,,
carriage,8904,0.01,3.85,5213,0.02,3.99,B1,noun
celebrations,8905,0.01,3.85,,,,,
censorship,8906,0.01,3.85,,,,,
cf,8907,0.01,3.85,,,,,
cl,8908,0.01,3.85,,,,,
clarify,8909,0.01,3.85,,,,B2,verb
climbed,8910,0.01,3.85,6796,0.02,3.83,,
comp,8911,0.01,3.85,,,,,
compilation,8912,0.01,3.85,,,,,
composer,8913,0.01,3.85,,,,A2,noun
comprises,8914,0.01,3.85,,,,,
constitute,8915,0.01,3.85,,,,B1,verb
correspondence,8916,0.01,3.85,,,,B2,noun
cowboy,8917,0.01,3.85,4084,0.03,4.14,,
defendants,8918,0.01,3.85,,,,,
desirable,8919,0.01,3.85,,,,B2,adjective
devastating,8920,0.01,3.85,8856,0.01,3.65,B1,adjective
diagram,8921,0.01,3.85,,,,B1,noun
dismiss,8922,0.01,3.85,7979,0.01,3.72,B2,verb
editions,8923,0.01,3.85,,,,,
erected,8924,0.01,3.85,,,,,
explorer,8925,0.01,3.85,,,,B2,noun
farther,8926,0.01,3.85,6995,0.01,3.81,B1,adverb
favorable,8927,0.01,3.85,,,,,
feminism,8928,0.01,3.85,,,,,
flaws,8929,0.01,3.85,,,,,
forums,8930,0.01,3.85,,,,,
freed,8931,0.01,3.85,6941,0.01,3.82,,
galleries,8932,0.01,3.85,,,,,
gasoline,8933,0.01,3.85,7947,0.01,3.73,,
genesis,8934,0.01,3.85,,,,,
geographical,8935,0.01,3.85,,,,B1,adjective
governed,8936,0.01,3.85,,,,,
governmental,8937,0.01,3.85,,,,B2,adjective
grandson,8938,0.01,3.85,4215,0.03,4.12,A2,noun
guy's,8939,0.01,3.85,,,,,
halls,8940,0.01,3.85,8715,0.01,3.67,,
handles,8941,0.01,3.85,9159,0.01,3.63,,
heavier,8942,0.01,3.85,9473,0.01,3.61,,
herbert,8943,0.01,3.85,8677,0.01,3.67,,
hints,8944,0.01,3.85,,,,,
husband's,8945,0.01,3.85,,,,,
incomplete,8946,0.01,3.85,,,,,
incorporate,8947,0.01,3.85,,,,,
interrupted,8948,0.01,3.85,7739,0.01,3.75,,
ivory,8949,0.01,3.85,,,,B1,noun
kerry,8950,0.01,3.85,,,,,
kirk,8951,0.01,3.85,5332,0.02,3.98,,
lang,8952,0.01,3.85,8155,0.01,3.71,,
lengthy,8953,0.01,3.85,,,,B2,adjective
levy,8954,0.01,3.85,,,,,
lp,8955,0.01,3.85,,,,,
manipulation,8956,0.01,3.85,,,,,
merchants,8957,0.01,3.85,,,,,
misses,8958,0.01,3.85,5995,0.02,3.91,,
mlb,8959,0.01,3.85,,,,,
mock,8960,0.01,3.85,7116,0.01,3.8,B2,adjective
necklace,8961,0.01,3.85,3621,0.04,4.2,B1,noun
niche,8962,0.01,3.85,,,,,
nina,8963,0.01,3.85,3090,0.04,4.29,,
o'brien,8964,0.01,3.85,,,,,
obscure,8965,0.01,3.85,,,,,
ot,8966,0.01,3.85,,,,,
para,8967,0.01,3.85,,,,,
peterson,8968,0.01,3.85,7477,0.01,3.77,,
popped,8969,0.01,3.85,5895,0.02,3.92,,
porch,8970,0.01,3.85,7073,0.01,3.81,B2,noun
portrayed,8971,0.01,3.85,,,,,
possessed,8972,0.01,3.85,5600,0.02,3.95,B2,adjective
princeton,8973,0.01,3.85,,,,,
proposition,8974,0.01,3.85,7060,0.01,3.81,,
railways,8975,0.01,3.85,,,,,
readings,8976,0.01,3.85,8603,0.01,3.67,,
