rank,word,count,frequency,zipf
8547,procedures,3094,4.77e-06,3.68
8548,ching,3093,4.77e-06,3.68
8549,dine,3093,4.77e-06,3.68
8550,draws,3093,4.77e-06,3.68
8551,crowds,3091,4.77e-06,3.68
8552,limb,3091,4.77e-06,3.68
8553,wool,3091,4.77e-06,3.68
8554,montana,3090,4.77e-06,3.68
8555,giovanni,3090,4.77e-06,3.68
8556,jerks,3089,4.76e-06,3.68
8557,numb,3088,4.76e-06,3.68
8558,oceans,3087,4.76e-06,3.68
8559,priceless,3087,4.76e-06,3.68
8560,rocking,3087,4.76e-06,3.68
8561,commanding,3087,4.76e-06,3.68
8562,relaxing,3087,4.76e-06,3.68
8563,clatters,3086,4.76e-06,3.68
8564,merci,3086,4.76e-06,3.68
8565,gerard,3086,4.76e-06,3.68
8566,packs,3086,4.76e-06,3.68
8567,parlor,3085,4.76e-06,3.68
8568,cabbage,3085,4.76e-06,3.68
8569,josé,3084,4.76e-06,3.68
8570,intruder,3084,4.76e-06,3.68
8571,considerable,3083,4.75e-06,3.68
8572,argued,3083,4.75e-06,3.68
8573,paladin,3082,4.75e-06,3.68
8574,tellin,3082,4.75e-06,3.68
8575,pupils,3081,4.75e-06,3.68
8576,inspire,3080,4.75e-06,3.68
8577,positively,3080,4.75e-06,3.68
8578,igor,3079,4.75e-06,3.68
8579,traded,3079,4.75e-06,3.68
8580,shipped,3078,4.75e-06,3.68
8581,feminine,3078,4.75e-06,3.68
8582,vague,3077,4.75e-06,3.68
8583,partly,3077,4.75e-06,3.68
8584,insight,3076,4.74e-06,3.68
8585,lucia,3075,4.74e-06,3.68
8586,stages,3075,4.74e-06,3.68
8587,screenplay,3074,4.74e-06,3.68
8588,marquis,3073,4.74e-06,3.68
8589,rahul,3072,4.74e-06,3.68
8590,ripe,3072,4.74e-06,3.68
8591,awaiting,3070,4.73e-06,3.67
8592,pigeons,3068,4.73e-06,3.67
8593,clayton,3068,4.73e-06,3.67
8594,tempted,3068,4.73e-06,3.67
8595,inherit,3068,4.73e-06,3.67
8596,decline,3068,4.73e-06,3.67
8597,pennsylvania,3068,4.73e-06,3.67
8598,fang,3068,4.73e-06,3.67
8599,shitting,3067,4.73e-06,3.67
8600,tens,3067,4.73e-06,3.67
8601,gigantic,3066,4.73e-06,3.67
8602,guv,3066,4.73e-06,3.67
8603,readings,3066,4.73e-06,3.67
8604,headmaster,3064,4.72e-06,3.67
8605,tenth,3064,4.72e-06,3.67
8606,seals,3063,4.72e-06,3.67
8607,peyton,3063,4.72e-06,3.67
8608,avoided,3061,4.72e-06,3.67
8609,blankets,3060,4.72e-06,3.67
8610,overlapping,3060,4.72e-06,3.67
8611,flipped,3060,4.72e-06,3.67
8612,yield,3059,4.72e-06,3.67
8613,ads,3059,4.72e-06,3.67
8614,backstage,3059,4.72e-06,3.67
8615,quiz,3058,4.72e-06,3.67
8616,mosque,3056,4.71e-06,3.67
8617,weaver,3055,4.71e-06,3.67
8618,puppies,3055,4.71e-06,3.67
8619,stated,3054,4.71e-06,3.67
8620,vicki,3053,4.71e-06,3.67
8621,weirdo,3053,4.71e-06,3.67
8622,belongings,3053,4.71e-06,3.67
8623,functions,3052,4.71e-06,3.67
8624,reservations,3052,4.71e-06,3.67
8625,chilly,3051,4.7e-06,3.67
8626,betsy,3050,4.7e-06,3.67
8627,eldest,3050,4.7e-06,3.67
8628,traditions,3049,4.7e-06,3.67
8629,factories,3049,4.7e-06,3.67
8630,feedback,3049,4.7e-06,3.67
8631,repeatedly,3049,4.7e-06,3.67
8632,exquisite,3048,4.7e-06,3.67
8633,pickle,3048,4.7e-06,3.67
8634,masses,3047,4.7e-06,3.67
8635,pauline,3047,4.7e-06,3.67
8636,frogs,3045,4.7e-06,3.67
8637,crosses,3045,4.7e-06,3.67
8638,headaches,3044,4.69e-06,3.67
8639,arctic,3044,4.69e-06,3.67
8640,reinforcements,3043,4.69e-06,3.67
8641,secondary,3042,4.69e-06,3.67
8642,pajamas,3042,4.69e-06,3.67
8643,roles,3041,4.69e-06,3.67
8644,asteroid,3041,4.69e-06,3.67
8645,unsub,3040,4.69e-06,3.67
8646,mixing,3040,4.69e-06,3.67
8647,courier,3039,4.69e-06,3.67
8648,jeanne,3038,4.68e-06,3.67
8649,carrots,3038,4.68e-06,3.67
8650,fuckers,3037,4.68e-06,3.67
8651,translated,3037,4.68e-06,3.67
8652,longing,3035,4.68e-06,3.67
8653,cigars,3035,4.68e-06,3.67
8654,manipulate,3035,4.68e-06,3.67
8655,liberal,3034,4.68e-06,3.67
8656,investors,3034,4.68e-06,3.67
8657,bun,3034,4.68e-06,3.67
8658,sly,3034,4.68e-06,3.67
8659,pickles,3034,4.68e-06,3.67
8660,temperatures,3033,4.68e-06,3.67
8661,sweetest,3033,4.68e-06,3.67
8662,motto,3032,4.68e-06,3.67
8663,moss,3032,4.68e-06,3.67
8664,yum,3032,4.68e-06,3.67
8665,melting,3029,4.67e-06,3.67
8666,yan,3028,4.67e-06,3.67
8667,requesting,3028,4.67e-06,3.67
8668,lava,3027,4.67e-06,3.67
8669,kris,3026,4.67e-06,3.67
8670,monthly,3026,4.67e-06,3.67
8671,noses,3026,4.67e-06,3.67
8672,tickle,3025,4.66e-06,3.67
8673,ufo,3023,4.66e-06,3.67
8674,timothy,3022,4.66e-06,3.67
8675,stacey,3021,4.66e-06,3.67
8676,midst,3021,4.66e-06,3.67
8677,herbert,3021,4.66e-06,3.67
8678,purchased,3020,4.66e-06,3.67
8679,tis,3018,4.65e-06,3.67
8680,convenience,3016,4.65e-06,3.67
8681,flashlight,3016,4.65e-06,3.67
8682,dewey,3015,4.65e-06,3.67
8683,tripped,3015,4.65e-06,3.67
8684,easiest,3014,4.65e-06,3.67
8685,shouted,3014,4.65e-06,3.67
8686,splitting,3014,4.65e-06,3.67
8687,bryce,3014,4.65e-06,3.67
8688,commands,3013,4.65e-06,3.67
8689,demanded,3013,4.65e-06,3.67
8690,cuff,3012,4.64e-06,3.67
8691,cosmos,3012,4.64e-06,3.67
8692,curfew,3011,4.64e-06,3.67
8693,instructed,3011,4.64e-06,3.67
8694,notorious,3011,4.64e-06,3.67
8695,prague,3011,4.64e-06,3.67
8696,streak,3011,4.64e-06,3.67
8697,equivalent,3011,4.64e-06,3.67
8698,pitiful,3011,4.64e-06,3.67
8699,fin,3010,4.64e-06,3.67
8700,greeting,3009,4.64e-06,3.67
8701,propaganda,3009,4.64e-06,3.67
8702,doorstep,3009,4.64e-06,3.67
8703,hilda,3008,4.64e-06,3.67
8704,butterflies,3008,4.64e-06,3.67
8705,fascinated,3008,4.64e-06,3.67
8706,jude,3007,4.64e-06,3.67
8707,beatrice,3007,4.64e-06,3.67
8708,miriam,3006,4.64e-06,3.67
8709,dumping,3006,4.64e-06,3.67
8710,karan,3005,4.63e-06,3.67
8711,condo,3005,4.63e-06,3.67
8712,fearless,3004,4.63e-06,3.67
8713,cripple,3003,4.63e-06,3.67
8714,errand,3003,4.63e-06,3.67
8715,halls,3002,4.63e-06,3.67
8716,imitates,3001,4.63e-06,3.67
8717,harley,3001,4.63e-06,3.67
8718,ravi,3001,4.63e-06,3.67
8719,gretchen,3000,4.63e-06,3.67
8720,sailed,3000,4.63e-06,3.67
8721,nico,2999,4.62e-06,3.66
8722,baking,2999,4.62e-06,3.66
8723,connecting,2999,4.62e-06,3.66
8724,bourbon,2998,4.62e-06,3.66
8725,cathedral,2998,4.62e-06,3.66
8726,malone,2997,4.62e-06,3.66
8727,bong,2996,4.62e-06,3.66
8728,tying,2996,4.62e-06,3.66
8729,lists,2996,4.62e-06,3.66
8730,strangle,2996,4.62e-06,3.66
8731,stripped,2995,4.62e-06,3.66
8732,loans,2995,4.62e-06,3.66
8733,manchester,2995,4.62e-06,3.66
8734,briefly,2994,4.62e-06,3.66
8735,tessa,2994,4.62e-06,3.66
8736,unfinished,2993,4.62e-06,3.66
8737,experimental,2993,4.62e-06,3.66
8738,greeks,2992,4.61e-06,3.66
8739,lil,2991,4.61e-06,3.66
8740,mainland,2990,4.61e-06,3.66
8741,judgement,2987,4.61e-06,3.66
8742,stammers,2987,4.61e-06,3.66
8743,pike,2986,4.6e-06,3.66
8744,liars,2985,4.6e-06,3.66
8745,slot,2985,4.6e-06,3.66
8746,amazon,2984,4.6e-06,3.66
8747,flooded,2983,4.6e-06,3.66
8748,torment,2983,4.6e-06,3.66
8749,mermaid,2983,4.6e-06,3.66
8750,rapist,2983,4.6e-06,3.66
8751,sanders,2982,4.6e-06,3.66
8752,triggered,2982,4.6e-06,3.66
8753,expects,2982,4.6e-06,3.66
8754,lisbon,2982,4.6e-06,3.66
8755,reader,2981,4.6e-06,3.66
8756,keyboard,2981,4.6e-06,3.66
8757,roam,2980,4.6e-06,3.66
8758,seventeen,2980,4.6e-06,3.66
8759,openly,2979,4.59e-06,3.66
8760,deacon,2978,4.59e-06,3.66
8761,olga,2978,4.59e-06,3.66
8762,jackpot,2977,4.59e-06,3.66
8763,soaked,2976,4.59e-06,3.66
8764,printing,2975,4.59e-06,3.66
8765,yuck,2975,4.59e-06,3.66
8766,shorty,2975,4.59e-06,3.66
8767,extract,2973,4.58e-06,3.66
8768,nköö,2973,4.58e-06,3.66
8769,prostitutes,2971,4.58e-06,3.66
8770,cherish,2971,4.58e-06,3.66
8771,logs,2970,4.58e-06,3.66
8772,takin,2969,4.58e-06,3.66
8773,sponge,2968,4.58e-06,3.66
8774,bates,2967,4.58e-06,3.66
8775,cuffs,2965,4.57e-06,3.66
8776,virginity,2965,4.57e-06,3.66
8777,torturing,2965,4.57e-06,3.66
8778,unity,2963,4.57e-06,3.66
8779,coop,2963,4.57e-06,3.66
8780,forge,2962,4.57e-06,3.66
8781,morse,2962,4.57e-06,3.66
8782,guru,2960,4.56e-06,3.66
8783,tai,2960,4.56e-06,3.66
8784,skilled,2958,4.56e-06,3.66
8785,dev,2957,4.56e-06,3.66
8786,insists,2957,4.56e-06,3.66
8787,calf,2956,4.56e-06,3.66
8788,oof,2956,4.56e-06,3.66
8789,allowance,2955,4.56e-06,3.66
8790,homosexual,2955,4.56e-06,3.66
8791,vijay,2954,4.56e-06,3.66
8792,shapes,2954,4.56e-06,3.66
8793,rosemary,2953,4.55e-06,3.66
8794,idle,2953,4.55e-06,3.66
8795,slaughtered,2953,4.55e-06,3.66
8796,resent,2952,4.55e-06,3.66
8797,cassandra,2950,4.55e-06,3.66
8798,leaking,2950,4.55e-06,3.66
8799,likewise,2950,4.55e-06,3.66
8800,riddle,2949,4.55e-06,3.66
8801,ghetto,2949,4.55e-06,3.66
8802,sunglasses,2949,4.55e-06,3.66
8803,vega,2948,4.55e-06,3.66
8804,newest,2946,4.54e-06,3.66
8805,valve,2945,4.54e-06,3.66
8806,geek,2945,4.54e-06,3.66
8807,fucks,2945,4.54e-06,3.66
8808,gangsters,2945,4.54e-06,3.66
8809,pies,2944,4.54e-06,3.66
8810,publisher,2943,4.54e-06,3.66
8811,troubling,2943,4.54e-06,3.66
8812,trembling,2942,4.54e-06,3.66
8813,marathon,2942,4.54e-06,3.66
8814,douche,2942,4.54e-06,3.66
8815,conducting,2942,4.54e-06,3.66
8816,sundays,2941,4.54e-06,3.66
8817,shrieks,2941,4.54e-06,3.66
8818,fiancee,2937,4.53e-06,3.66
8819,frankenstein,2937,4.53e-06,3.66
8820,summers,2936,4.53e-06,3.66
8821,wei,2936,4.53e-06,3.66
8822,liang,2936,4.53e-06,3.66
8823,burglar,2935,4.53e-06,3.66
8824,spiders,2933,4.52e-06,3.66
8825,norway,2933,4.52e-06,3.66
8826,crops,2932,4.52e-06,3.66
8827,infant,2932,4.52e-06,3.66
8828,falcon,2932,4.52e-06,3.66
8829,pursuing,2929,4.52e-06,3.66
8830,humiliate,2929,4.52e-06,3.66
8831,hydrogen,2928,4.52e-06,3.66
8832,karaoke,2928,4.52e-06,3.66
8833,encountered,2928,4.52e-06,3.66
8834,alberto,2927,4.51e-06,3.65
8835,corey,2927,4.51e-06,3.65
8836,scope,2927,4.51e-06,3.65
8837,cultures,2926,4.51e-06,3.65
8838,speakers,2925,4.51e-06,3.65
8839,superstar,2925,4.51e-06,3.65
8840,orgasm,2924,4.51e-06,3.65
8841,byron,2924,4.51e-06,3.65
8842,gravy,2924,4.51e-06,3.65
8843,calculations,2924,4.51e-06,3.65
8844,vocal,2924,4.51e-06,3.65
8845,severely,2923,4.51e-06,3.65
8846,hating,2923,4.51e-06,3.65
8847,novels,2922,4.51e-06,3.65
8848,mindy,2918,4.5e-06,3.65
8849,boiled,2917,4.5e-06,3.65
8850,metaphor,2917,4.5e-06,3.65
8851,kindergarten,2917,4.5e-06,3.65
8852,fades,2917,4.5e-06,3.65
8853,anders,2917,4.5e-06,3.65
8854,fi,2915,4.5e-06,3.65
8855,brazilian,2914,4.49e-06,3.65
8856,devastating,2913,4.49e-06,3.65
8857,bea,2912,4.49e-06,3.65
8858,interfering,2911,4.49e-06,3.65
8859,dripping,2910,4.49e-06,3.65
8860,ops,2909,4.49e-06,3.65
8861,cuz,2909,4.49e-06,3.65
8862,holden,2908,4.48e-06,3.65
8863,suited,2907,4.48e-06,3.65
8864,merciful,2907,4.48e-06,3.65
8865,hayley,2907,4.48e-06,3.65
8866,affirmative,2907,4.48e-06,3.65
8867,runaway,2906,4.48e-06,3.65
8868,shoo,2905,4.48e-06,3.65
8869,italians,2905,4.48e-06,3.65
8870,wales,2905,4.48e-06,3.65
8871,santiago,2905,4.48e-06,3.65
8872,adapt,2905,4.48e-06,3.65
8873,renee,2904,4.48e-06,3.65
8874,mal,2904,4.48e-06,3.65
8875,smartest,2904,4.48e-06,3.65
8876,blacks,2904,4.48e-06,3.65
8877,struggled,2903,4.48e-06,3.65
8878,prostitution,2902,4.48e-06,3.65
8879,payback,2902,4.48e-06,3.65
8880,buenos,2901,4.47e-06,3.65
8881,vintage,2901,4.47e-06,3.65
8882,diapers,2900,4.47e-06,3.65
8883,killings,2900,4.47e-06,3.65
8884,courthouse,2900,4.47e-06,3.65
8885,tong,2898,4.47e-06,3.65
8886,cubs,2898,4.47e-06,3.65
8887,surfing,2898,4.47e-06,3.65
8888,indiana,2898,4.47e-06,3.65
8889,spotlight,2897,4.47e-06,3.65
8890,frontier,2897,4.47e-06,3.65
8891,monte,2896,4.47e-06,3.65
8892,stocks,2895,4.46e-06,3.65
8893,patterson,2893,4.46e-06,3.65
8894,holiness,2893,4.46e-06,3.65
8895,denmark,2893,4.46e-06,3.65
8896,isolation,2892,4.46e-06,3.65
8897,starters,2892,4.46e-06,3.65
8898,resigned,2890,4.46e-06,3.65
8899,acquainted,2890,4.46e-06,3.65
8900,meow,2889,4.46e-06,3.65
8901,appearances,2889,4.46e-06,3.65
8902,loft,2888,4.45e-06,3.65
8903,snitch,2888,4.45e-06,3.65
8904,ribbon,2887,4.45e-06,3.65
8905,dares,2887,4.45e-06,3.65
8906,greatness,2886,4.45e-06,3.65
8907,fallon,2886,4.45e-06,3.65
8908,coolest,2885,4.45e-06,3.65
8909,decency,2884,4.45e-06,3.65
8910,mayday,2883,4.45e-06,3.65
8911,michigan,2883,4.45e-06,3.65
8912,reactor,2882,4.44e-06,3.65
8913,buckle,2882,4.44e-06,3.65
8914,vanity,2882,4.44e-06,3.65
8915,simmons,2882,4.44e-06,3.65
8916,earning,2882,4.44e-06,3.65
8917,marriages,2880,4.44e-06,3.65
8918,docks,2880,4.44e-06,3.65
8919,lopez,2878,4.44e-06,3.65
8920,alleged,2878,4.44e-06,3.65
8921,asap,2878,4.44e-06,3.65
8922,preparations,2877,4.44e-06,3.65
8923,bugging,2877,4.44e-06,3.65
8924,conquered,2877,4.44e-06,3.65
8925,cuckoo,2876,4.44e-06,3.65
8926,crib,2874,4.43e-06,3.65
8927,yogurt,2874,4.43e-06,3.65
8928,secondly,2874,4.43e-06,3.65
8929,nixon,2873,4.43e-06,3.65
8930,portland,2873,4.43e-06,3.65
8931,fishy,2873,4.43e-06,3.65
8932,flick,2873,4.43e-06,3.65
8933,scratched,2873,4.43e-06,3.65
8934,muffin,2872,4.43e-06,3.65
8935,hale,2872,4.43e-06,3.65
8936,tailor,2872,4.43e-06,3.65
8937,chimney,2872,4.43e-06,3.65
8938,nuns,2871,4.43e-06,3.65
8939,ezra,2871,4.43e-06,3.65
8940,packet,2871,4.43e-06,3.65
8941,homemade,2871,4.43e-06,3.65
8942,farming,2871,4.43e-06,3.65
8943,genuinely,2870,4.43e-06,3.65
8944,rumours,2870,4.43e-06,3.65
8945,daniels,2870,4.43e-06,3.65
8946,blouse,2869,4.42e-06,3.65
8947,kite,2869,4.42e-06,3.65
8948,buses,2868,4.42e-06,3.65
8949,hassan,2868,4.42e-06,3.65
8950,rhyme,2868,4.42e-06,3.65
8951,invaded,2868,4.42e-06,3.65
8952,quentin,2867,4.42e-06,3.65
8953,equation,2866,4.42e-06,3.65
8954,transmitter,2866,4.42e-06,3.65
8955,morons,2866,4.42e-06,3.65
8956,lime,2866,4.42e-06,3.65
8957,rotting,2866,4.42e-06,3.65
8958,remorse,2865,4.42e-06,3.65
8959,otis,2864,4.42e-06,3.65
8960,marker,2864,4.42e-06,3.65
8961,aiming,2864,4.42e-06,3.65
8962,adds,2864,4.42e-06,3.65
8963,chores,2863,4.42e-06,3.65
8964,gem,2863,4.42e-06,3.65
8965,blasted,2863,4.42e-06,3.65
8966,grabs,2863,4.42e-06,3.65
8967,courageous,2863,4.42e-06,3.65
8968,determination,2862,4.41e-06,3.64
8969,beaver,2862,4.41e-06,3.64
8970,publishing,2862,4.41e-06,3.64
8971,crickets,2862,4.41e-06,3.64
8972,exercises,2860,4.41e-06,3.64
8973,testament,2860,4.41e-06,3.64
8974,apocalypse,2859,4.41e-06,3.64
8975,phew,2859,4.41e-06,3.64
8976,dicks,2858,4.41e-06,3.64
8977,paralyzed,2857,4.41e-06,3.64
8978,headlines,2857,4.41e-06,3.64
8979,stripes,2856,4.4e-06,3.64
8980,santos,2856,4.4e-06,3.64
8981,breaths,2856,4.4e-06,3.64
8982,abort,2855,4.4e-06,3.64
8983,heap,2855,4.4e-06,3.64
8984,ketchup,2853,4.4e-06,3.64
8985,responded,2852,4.4e-06,3.64
8986,edmund,2852,4.4e-06,3.64
8987,gracie,2852,4.4e-06,3.64
8988,protects,2852,4.4e-06,3.64
8989,tummy,2851,4.4e-06,3.64
8990,hog,2850,4.39e-06,3.64
8991,yakuza,2850,4.39e-06,3.64
8992,weeping,2850,4.39e-06,3.64
8993,fragments,2849,4.39e-06,3.64
8994,catastrophe,2849,4.39e-06,3.64
8995,bp,2847,4.39e-06,3.64
8996,churches,2847,4.39e-06,3.64
8997,pins,2847,4.39e-06,3.64
8998,shaving,2847,4.39e-06,3.64
8999,legit,2845,4.39e-06,3.64
9000,yoo,2845,4.39e-06,3.64
9001,targeted,2844,4.39e-06,3.64
9002,simpler,2844,4.39e-06,3.64
9003,noticing,2843,4.38e-06,3.64
9004,rover,2843,4.38e-06,3.64
9005,lars,2843,4.38e-06,3.64
9006,moreover,2843,4.38e-06,3.64
9007,releasing,2842,4.38e-06,3.64
9008,fascist,2841,4.38e-06,3.64
9009,greta,2841,4.38e-06,3.64
9010,spitting,2841,4.38e-06,3.64
9011,colt,2840,4.38e-06,3.64
9012,tristan,2839,4.38e-06,3.64
9013,hardy,2839,4.38e-06,3.64
9014,truce,2837,4.37e-06,3.64
9015,plaza,2837,4.37e-06,3.64
9016,bronze,2836,4.37e-06,3.64
9017,guarded,2834,4.37e-06,3.64
9018,airline,2833,4.37e-06,3.64
9019,ramon,2833,4.37e-06,3.64
9020,incapable,2832,4.37e-06,3.64
9021,punches,2832,4.37e-06,3.64
9022,sanchez,2830,4.36e-06,3.64
9023,hq,2830,4.36e-06,3.64
9024,privately,2828,4.36e-06,3.64
9025,vatican,2828,4.36e-06,3.64
9026,surround,2828,4.36e-06,3.64
9027,barrett,2828,4.36e-06,3.64
9028,edna,2827,4.36e-06,3.64
9029,alvin,2827,4.36e-06,3.64
9030,consolation,2827,4.36e-06,3.64
9031,gutter,2827,4.36e-06,3.64
9032,lan,2826,4.36e-06,3.64
9033,astonishing,2826,4.36e-06,3.64
9034,broker,2826,4.36e-06,3.64
9035,seizure,2826,4.36e-06,3.64
9036,fright,2825,4.36e-06,3.64
9037,runnin,2825,4.36e-06,3.64
9038,leaning,2825,4.36e-06,3.64
9039,mic,2825,4.36e-06,3.64
9040,scarlett,2824,4.35e-06,3.64
9041,berry,2824,4.35e-06,3.64
9042,paulie,2823,4.35e-06,3.64
9043,lacking,2823,4.35e-06,3.64
9044,verge,2823,4.35e-06,3.64
9045,lucifer,2822,4.35e-06,3.64
9046,contribute,2822,4.35e-06,3.64
9047,jewellery,2821,4.35e-06,3.64
9048,richards,2821,4.35e-06,3.64
9049,erotic,2820,4.35e-06,3.64
9050,feng,2818,4.35e-06,3.64
9051,siblings,2818,4.35e-06,3.64
9052,est,2818,4.35e-06,3.64
9053,dre,2818,4.35e-06,3.64
9054,cass,2817,4.34e-06,3.64
9055,disk,2817,4.34e-06,3.64
9056,op,2817,4.34e-06,3.64
9057,comics,2816,4.34e-06,3.64
9058,obstacle,2815,4.34e-06,3.64
9059,ale,2815,4.34e-06,3.64
9060,coral,2815,4.34e-06,3.64
9061,hamburger,2814,4.34e-06,3.64
9062,biscuit,2814,4.34e-06,3.64
9063,redemption,2814,4.34e-06,3.64
9064,thug,2813,4.34e-06,3.64
9065,concussion,2812,4.34e-06,3.64
9066,martinez,2812,4.34e-06,3.64
9067,disgust,2809,4.33e-06,3.64
9068,wright,2808,4.33e-06,3.64
9069,nsa,2806,4.33e-06,3.64
9070,arise,2806,4.33e-06,3.64
9071,celebrities,2806,4.33e-06,3.64
9072,kev,2805,4.33e-06,3.64
9073,dolphins,2805,4.33e-06,3.64
9074,kidneys,2804,4.32e-06,3.64
9075,leaked,2804,4.32e-06,3.64
9076,solving,2804,4.32e-06,3.64
9077,plasma,2803,4.32e-06,3.64
9078,singapore,2802,4.32e-06,3.64
9079,scram,2802,4.32e-06,3.64
9080,regain,2802,4.32e-06,3.64
9081,conductor,2802,4.32e-06,3.64
9082,ministers,2802,4.32e-06,3.64
9083,gender,2801,4.32e-06,3.64
9084,removing,2800,4.32e-06,3.64
9085,cocky,2800,4.32e-06,3.64
9086,richest,2799,4.32e-06,3.64
9087,deciding,2799,4.32e-06,3.64
9088,poo,2798,4.31e-06,3.63
9089,dispute,2797,4.31e-06,3.63
9090,brute,2796,4.31e-06,3.63
9091,incidents,2796,4.31e-06,3.63
9092,telly,2794,4.31e-06,3.63
9093,capsule,2794,4.31e-06,3.63
9094,chefs,2794,4.31e-06,3.63
9095,psychopath,2793,4.31e-06,3.63
9096,dumpster,2793,4.31e-06,3.63
9097,lire,2792,4.31e-06,3.63
9098,jarod,2792,4.31e-06,3.63
9099,bind,2792,4.31e-06,3.63
9100,chops,2791,4.3e-06,3.63
9101,crust,2791,4.3e-06,3.63
9102,poorly,2790,4.3e-06,3.63
9103,weighs,2790,4.3e-06,3.63
9104,bundle,2790,4.3e-06,3.63
9105,vibrating,2790,4.3e-06,3.63
9106,ricardo,2789,4.3e-06,3.63
9107,encouraging,2789,4.3e-06,3.63
9108,dwayne,2789,4.3e-06,3.63
9109,polo,2789,4.3e-06,3.63
9110,singers,2788,4.3e-06,3.63
9111,ada,2788,4.3e-06,3.63
9112,meteor,2787,4.3e-06,3.63
9113,firmly,2787,4.3e-06,3.63
9114,prettiest,2786,4.3e-06,3.63
9115,hormones,2785,4.29e-06,3.63
9116,starboard,2784,4.29e-06,3.63
9117,chauffeur,2783,4.29e-06,3.63
9118,download,2782,4.29e-06,3.63
9119,garrison,2781,4.29e-06,3.63
9120,recovering,2781,4.29e-06,3.63
9121,heated,2781,4.29e-06,3.63
9122,hillary,2779,4.29e-06,3.63
9123,cctv,2779,4.29e-06,3.63
9124,postcard,2779,4.29e-06,3.63
9125,darlin,2779,4.29e-06,3.63
9126,convert,2779,4.29e-06,3.63
9127,celia,2779,4.29e-06,3.63
9128,abi,2779,4.29e-06,3.63
9129,sissy,2779,4.29e-06,3.63
9130,reef,2778,4.28e-06,3.63
9131,treasury,2778,4.28e-06,3.63
9132,calmly,2778,4.28e-06,3.63
9133,mathematics,2778,4.28e-06,3.63
9134,ar,2778,4.28e-06,3.63
9135,ups,2777,4.28e-06,3.63
9136,shameful,2776,4.28e-06,3.63
9137,abbey,2776,4.28e-06,3.63
9138,strategic,2775,4.28e-06,3.63
9139,wrists,2774,4.28e-06,3.63
9140,payroll,2774,4.28e-06,3.63
9141,beethoven,2773,4.28e-06,3.63
9142,immense,2772,4.27e-06,3.63
9143,heartless,2772,4.27e-06,3.63
9144,magnus,2771,4.27e-06,3.63
9145,banged,2770,4.27e-06,3.63
9146,montgomery,2769,4.27e-06,3.63
9147,protector,2768,4.27e-06,3.63
9148,michelangelo,2767,4.27e-06,3.63
9149,teller,2767,4.27e-06,3.63
9150,raging,2767,4.27e-06,3.63
9151,applying,2766,4.27e-06,3.63
9152,mop,2766,4.27e-06,3.63
9153,sol,2766,4.27e-06,3.63
9154,atom,2766,4.27e-06,3.63
9155,paolo,2766,4.27e-06,3.63
9156,unload,2765,4.26e-06,3.63
9157,detector,2765,4.26e-06,3.63
9158,switching,2765,4.26e-06,3.63
9159,handles,2765,4.26e-06,3.63
9160,favorites,2765,4.26e-06,3.63
9161,stinky,2764,4.26e-06,3.63
9162,lina,2764,4.26e-06,3.63
9163,norton,2763,4.26e-06,3.63
9164,regional,2763,4.26e-06,3.63
9165,heil,2762,4.26e-06,3.63
9166,richer,2762,4.26e-06,3.63
9167,secrecy,2762,4.26e-06,3.63
9168,thighs,2761,4.26e-06,3.63
9169,rigged,2761,4.26e-06,3.63
9170,thesis,2761,4.26e-06,3.63
9171,zeke,2761,4.26e-06,3.63
9172,consumed,2760,4.26e-06,3.63
9173,ahold,2760,4.26e-06,3.63
9174,tuned,2759,4.25e-06,3.63
9175,atlantis,2758,4.25e-06,3.63
9176,repaired,2758,4.25e-06,3.63
9177,leverage,2758,4.25e-06,3.63
9178,winnie,2758,4.25e-06,3.63
9179,weary,2758,4.25e-06,3.63
9180,costa,2757,4.25e-06,3.63
9181,rue,2757,4.25e-06,3.63
9182,cowboys,2757,4.25e-06,3.63
9183,employ,2756,4.25e-06,3.63
9184,provoke,2756,4.25e-06,3.63
9185,stool,2756,4.25e-06,3.63
9186,postpone,2755,4.25e-06,3.63
9187,extensive,2755,4.25e-06,3.63
9188,beau,2755,4.25e-06,3.63
9189,urgently,2754,4.25e-06,3.63
9190,optimistic,2754,4.25e-06,3.63
9191,lotus,2754,4.25e-06,3.63
9192,apologizing,2753,4.25e-06,3.63
9193,spooky,2753,4.25e-06,3.63
9194,skate,2753,4.25e-06,3.63
9195,maze,2753,4.25e-06,3.63
9196,arrests,2752,4.24e-06,3.63
9197,dialing,2752,4.24e-06,3.63
9198,fireplace,2751,4.24e-06,3.63
9199,gt,2751,4.24e-06,3.63
9200,vicar,2751,4.24e-06,3.63
9201,beetle,2751,4.24e-06,3.63
9202,horace,2751,4.24e-06,3.63
9203,suspicions,2750,4.24e-06,3.63
9204,stupidity,2750,4.24e-06,3.63
9205,restricted,2750,4.24e-06,3.63
9206,skating,2750,4.24e-06,3.63
9207,pupil,2750,4.24e-06,3.63
9208,homo,2750,4.24e-06,3.63
9209,thumbs,2749,4.24e-06,3.63
9210,hostess,2748,4.24e-06,3.63
9211,cheng,2748,4.24e-06,3.63
9212,sneaky,2747,4.24e-06,3.63
9213,swollen,2747,4.24e-06,3.63
9214,por,2746,4.23e-06,3.63
9215,unlocked,2746,4.23e-06,3.63
9216,eliza,2746,4.23e-06,3.63
9217,gladys,2746,4.23e-06,3.63
