learning_rank,word,wf_rank,wf_pct,wf_zipf,sub_rank,sub_pct,sub_zipf,ox_cefr,ox_pos,learning_score
1217,continues,1688,0.11,4.79,1044,0.17,4.88,,,0.00385
1218,seen,281,0.62,5.52,270,0.98,5.64,,,0.003854
1219,does,177,1.02,5.74,175,1.66,5.87,A1,do-verb,0.003858
1220,sung,8213,0.02,3.91,5432,0.02,3.97,,,0.003865
1221,blue,761,0.25,5.13,785,0.24,5.03,A1,"adjective, noun",0.003875
1222,bread,2981,0.06,4.5,1850,0.09,4.58,A1,noun,0.003881
1223,eggs,2988,0.06,4.5,1845,0.09,4.58,,,0.003881
1224,flight,1453,0.13,4.86,1295,0.13,4.77,A2,noun,0.003882
1225,showed,1468,0.13,4.86,1315,0.13,4.77,,,0.003882
1226,ken,5057,0.03,4.21,3148,0.04,4.28,,,0.003885
1227,place,187,0.96,5.71,180,1.55,5.84,B1,"noun, verb",0.003898
1228,whom,1513,0.13,4.85,1324,0.13,4.76,A2,pronoun,0.003898
1229,dna,3053,0.06,4.49,1911,0.08,4.57,B2,noun,0.003898
1230,rough,3083,0.06,4.49,1878,0.08,4.57,B1,adjective,0.003898
1231,brake,7655,0.02,3.95,6247,0.02,3.89,B2,"noun, verb",0.003905
1232,kane,7705,0.02,3.95,6255,0.02,3.89,,,0.003905
1233,plea,7725,0.02,3.95,6236,0.02,3.89,,,0.003905
1234,bottom,1521,0.13,4.84,1362,0.13,4.75,A1,noun,0.003914
1235,laid,2685,0.07,4.56,2214,0.07,4.48,,,0.003916
1236,they,35,5.88,6.5,36,10.63,6.67,A1,pronoun,0.00392
1237,beings,5189,0.03,4.19,3271,0.04,4.26,,,0.003921
1238,beside,5190,0.03,4.19,3268,0.04,4.26,A1,preposition,0.003921
1239,dealer,5209,0.03,4.19,3273,0.04,4.26,B1,noun,0.003921
1240,nazis,7818,0.02,3.94,6275,0.02,3.88,,,0.003925
1241,rescued,7841,0.02,3.94,6295,0.02,3.88,,,0.003925
1242,villain,8624,0.01,3.88,5722,0.02,3.94,,,0.003925
1243,tip,2767,0.07,4.55,2262,0.07,4.47,B2,"noun, verb",0.003933
1244,enjoy,848,0.23,5.09,847,0.22,4.99,A1,verb,0.003937
1245,special,460,0.41,5.34,567,0.38,5.23,A1,adjective,0.003938
1246,arguing,4653,0.03,4.25,3777,0.03,4.18,,,0.00394
1247,tracking,4721,0.03,4.25,3782,0.03,4.18,,,0.00394
1248,earl,5322,0.03,4.18,3322,0.04,4.25,,,0.00394
1249,seoul,7975,0.02,3.93,6396,0.02,3.87,,,0.003945
1250,beverly,8639,0.01,3.87,5748,0.02,3.93,,,0.003945
1251,messy,8691,0.01,3.87,5762,0.02,3.93,B1,adjective,0.003945
1252,guard,1900,0.1,4.73,1168,0.15,4.82,B2,"noun, verb",0.003947
1253,carefully,3214,0.05,4.46,2012,0.08,4.54,A1,adverb,0.003951
1254,marshall,4775,0.03,4.24,3830,0.03,4.17,,,0.003959
1255,kick,1950,0.1,4.72,1213,0.14,4.81,A1,"noun, verb",0.003964
1256,joshua,8054,0.02,3.92,6513,0.02,3.86,,,0.003965
1257,pasta,8072,0.02,3.92,6481,0.02,3.86,A2,noun,0.003965
1258,romans,8085,0.02,3.92,6512,0.02,3.86,,,0.003965
1259,fragile,8792,0.01,3.86,5897,0.02,3.92,,,0.003965
1260,owed,8838,0.01,3.86,5910,0.02,3.92,,,0.003965
1261,stunt,8862,0.01,3.86,5879,0.02,3.92,,,0.003965
1262,difficult,903,0.22,5.07,891,0.21,4.97,A1,adjective,0.003968
1263,temple,3339,0.05,4.45,2034,0.08,4.53,A1,noun,0.003968
1264,differently,4845,0.03,4.23,3894,0.03,4.16,A2,adverb,0.003978
1265,clouds,5485,0.03,4.16,3479,0.04,4.23,,,0.003978
1266,flew,5497,0.03,4.16,3457,0.04,4.23,,,0.003978
1267,hammer,5501,0.03,4.16,3453,0.04,4.23,B2,"noun, verb",0.003978
1268,friends,355,0.5,5.43,330,0.8,5.55,,,0.003981
1269,strength,1677,0.12,4.8,1481,0.11,4.71,A2,noun,0.003981
1270,misses,8958,0.01,3.85,5995,0.02,3.91,,,0.003986
1271,making,264,0.65,5.54,412,0.59,5.42,,,0.003996
1272,greatest,1694,0.11,4.79,1491,0.11,4.7,,,0.003997
1273,crowd,2034,0.09,4.7,1267,0.14,4.79,A2,noun,0.003997
1274,lovers,5607,0.03,4.15,3513,0.04,4.22,,,0.003997
1275,chances,2930,0.06,4.51,2420,0.06,4.43,,,0.004004
1276,checking,3413,0.05,4.43,2103,0.07,4.51,,,0.004004
1277,burial,8251,0.01,3.9,6685,0.02,3.84,B2,noun,0.004006
1278,ducks,8277,0.01,3.9,6705,0.02,3.84,,,0.004006
1279,marina,9064,0.01,3.84,6044,0.02,3.9,,,0.004006
1280,poisoning,9082,0.01,3.84,6040,0.02,3.9,,,0.004006
1281,sincere,9096,0.01,3.84,6081,0.02,3.9,B2,adjective,0.004006
1282,four,272,0.63,5.53,419,0.58,5.41,A1,number,0.004011
1283,ray,2087,0.09,4.69,1286,0.14,4.78,A2,noun,0.004014
1284,card,964,0.2,5.04,943,0.2,4.94,A1,noun,0.004016
1285,meters,5063,0.03,4.21,4069,0.03,4.14,,,0.004016
1286,shoulder,3025,0.06,4.5,2486,0.06,4.42,A1,noun,0.004022
1287,true,393,0.47,5.4,347,0.75,5.52,A1,adjective,0.004025
1288,investigator,9197,0.01,3.83,6261,0.02,3.89,B2,noun,0.004027
1289,mafia,9208,0.01,3.83,6174,0.02,3.89,,,0.004027
1290,onto,1768,0.11,4.77,1552,0.11,4.68,,,0.004031
1291,fascinating,5789,0.03,4.13,3603,0.04,4.2,A2,adjective,0.004035
1292,surgeon,5844,0.03,4.13,3636,0.04,4.2,B1,noun,0.004035
1293,dies,3554,0.05,4.41,2177,0.07,4.49,,,0.00404
1294,masks,8575,0.01,3.88,6918,0.01,3.82,,,0.004048
1295,vagina,9417,0.01,3.82,6336,0.02,3.88,,,0.004048
1296,side,297,0.59,5.5,450,0.54,5.38,A1,noun,0.004055
1297,though,298,0.59,5.5,453,0.54,5.38,A2,"adverb, conjunction",0.004055
1298,weakness,5282,0.03,4.19,4223,0.03,4.12,B1,noun,0.004055
1299,rape,3127,0.06,4.48,2574,0.06,4.4,B2,"noun, verb",0.004058
1300,dean,3615,0.05,4.4,2236,0.07,4.48,,,0.004058
1301,desert,3620,0.05,4.4,2227,0.07,4.48,A2,noun,0.004058
1302,throwing,3662,0.05,4.4,2231,0.07,4.48,,,0.004058
1303,bought,1294,0.15,4.91,821,0.23,5.01,,,0.004065
1304,believed,1810,0.1,4.75,1623,0.1,4.66,,,0.004066
1305,graves,8672,0.01,3.87,6971,0.01,3.81,,,0.004069
1306,eleanor,9464,0.01,3.81,6470,0.02,3.87,,,0.004069
1307,grows,5331,0.03,4.18,4309,0.03,4.11,,,0.004074
1308,cooked,5950,0.02,4.11,3745,0.03,4.18,,,0.004074
1309,eternal,5964,0.02,4.11,3738,0.03,4.18,B1,adjective,0.004074
1310,friendship,3694,0.05,4.39,2268,0.07,4.47,A2,noun,0.004076
1311,refuse,3718,0.05,4.39,2272,0.07,4.47,B1,"noun, verb",0.004076
1312,lively,8815,0.01,3.86,7173,0.01,3.8,A2,adjective,0.00409
1313,manuel,8821,0.01,3.86,7198,0.01,3.8,,,0.00409
1314,snacks,8858,0.01,3.86,7194,0.01,3.8,,,0.00409
1315,wardrobe,9692,0.01,3.8,6519,0.02,3.86,B1,noun,0.00409
1316,looking,242,0.69,5.57,240,1.13,5.7,,,0.004094
1317,lemon,6066,0.02,4.1,3825,0.03,4.17,A2,noun,0.004094
1318,sang,6094,0.02,4.1,3801,0.03,4.17,,,0.004094
1319,pa,3248,0.05,4.46,2665,0.05,4.38,B2,noun,0.004095
1320,violent,3269,0.05,4.46,2679,0.05,4.38,A2,adjective,0.004095
1321,clark,3744,0.04,4.38,2318,0.06,4.46,,,0.004095
1322,crime,1362,0.14,4.89,849,0.22,4.99,A2,noun,0.004098
1323,exist,1897,0.1,4.73,1653,0.1,4.64,A2,verb,0.0041
1324,jared,9772,0.01,3.79,6610,0.02,3.85,,,0.004112
1325,mechanic,9780,0.01,3.79,6663,0.02,3.85,B1,noun,0.004112
1326,mac,3313,0.05,4.45,2696,0.05,4.37,,,0.004114
1327,halloween,5500,0.03,4.16,4422,0.03,4.09,,,0.004114
1328,sheets,5549,0.03,4.16,4486,0.03,4.09,,,0.004114
1329,anxious,6112,0.02,4.09,3924,0.03,4.16,A2,adjective,0.004114
1330,bee,6114,0.02,4.09,3906,0.03,4.16,A1,noun,0.004114
1331,potatoes,6170,0.02,4.09,3909,0.03,4.16,,,0.004114
1332,war,332,0.54,5.46,477,0.5,5.34,A1,noun,0.004115
1333,better,168,1.07,5.76,165,1.81,5.9,A2,"adjective, adverb",0.004119
1334,land,608,0.31,5.22,685,0.29,5.11,A2,"noun, verb",0.004123
1335,computer,1136,0.17,4.97,1077,0.17,4.87,A1,noun,0.004131
1336,explanation,3360,0.05,4.44,2732,0.05,4.36,A2,noun,0.004132
1337,juice,3890,0.04,4.36,2391,0.06,4.44,A1,noun,0.004132
1338,heroic,9053,0.01,3.84,7343,0.01,3.78,,,0.004133
1339,jenkins,9058,0.01,3.84,7355,0.01,3.78,,,0.004133
1340,worms,9988,0.01,3.78,6724,0.02,3.84,,,0.004133
1341,search,1174,0.17,4.96,1084,0.16,4.86,B1,"noun, verb",0.004148
1342,swimming,3457,0.05,4.43,2764,0.05,4.35,A1,noun,0.004151
1343,reporter,3976,0.04,4.35,2430,0.06,4.43,A1,noun,0.004151
1344,beam,5659,0.03,4.14,4586,0.03,4.07,B2,noun,0.004154
1345,cookie,6349,0.02,4.07,4097,0.03,4.14,A1,noun,0.004154
1346,check,487,0.38,5.31,400,0.61,5.43,A2,"noun, verb",0.004161
1347,minutes,492,0.38,5.31,402,0.61,5.43,,,0.004161
1348,bull,4005,0.04,4.34,2504,0.06,4.42,B1,noun,0.00417
1349,cameras,4006,0.04,4.34,2499,0.06,4.42,,,0.00417
1350,embassy,5787,0.03,4.13,4706,0.03,4.06,B2,noun,0.004174
1351,keen,5804,0.03,4.13,4696,0.03,4.06,B2,adjective,0.004174
1352,murphy,5816,0.03,4.13,4686,0.03,4.06,,,0.004174
1353,profession,5826,0.03,4.13,4689,0.03,4.06,B1,noun,0.004174
1354,theft,5845,0.03,4.13,4643,0.03,4.06,B1,noun,0.004174
1355,asked,499,0.37,5.3,409,0.6,5.42,,,0.004177
1356,assassination,9283,0.01,3.82,7554,0.01,3.76,,,0.004177
1357,spells,9398,0.01,3.82,7611,0.01,3.76,,,0.004177
1358,hospital,905,0.22,5.07,614,0.34,5.18,A1,noun,0.004188
1359,quite,518,0.36,5.29,418,0.58,5.41,A2,adverb,0.004193
1360,climbing,5865,0.02,4.12,4756,0.03,4.05,A2,noun,0.004195
1361,eighteen,9463,0.01,3.81,7702,0.01,3.75,A1,number,0.004199
1362,injustice,9483,0.01,3.81,7687,0.01,3.75,,,0.004199
1363,guest,2579,0.07,4.58,1584,0.1,4.67,A1,noun,0.004207
1364,butter,3605,0.05,4.4,2969,0.05,4.32,A1,noun,0.004208
1365,grip,5968,0.02,4.11,4814,0.02,4.04,B2,"noun, verb",0.004215
1366,loses,5981,0.02,4.11,4826,0.02,4.04,,,0.004215
1367,backwards,6655,0.02,4.04,4251,0.03,4.11,,,0.004215
1368,bugs,6661,0.02,4.04,4317,0.03,4.11,,,0.004215
1369,questioning,6728,0.02,4.04,4287,0.03,4.11,,,0.004215
1370,awesome,1261,0.15,4.92,1165,0.15,4.82,B1,adjective,0.004216
1371,movie,715,0.27,5.16,750,0.25,5.05,A1,noun,0.004221
1372,skeleton,9671,0.01,3.8,7799,0.01,3.74,B1,noun,0.004222
1373,prefer,2640,0.07,4.57,1611,0.1,4.66,A2,verb,0.004226
1374,lifetime,3701,0.05,4.39,2987,0.05,4.31,B2,noun,0.004228
1375,ross,3722,0.05,4.39,2995,0.05,4.31,,,0.004228
1376,names,1314,0.15,4.91,1207,0.15,4.81,,,0.004234
1377,cam,6032,0.02,4.1,4911,0.02,4.03,,,0.004236
1378,kevin,2684,0.07,4.56,1646,0.1,4.65,,,0.004244
1379,grandchildren,9754,0.01,3.79,7924,0.01,3.73,,,0.004244
1380,bow,4287,0.04,4.3,2684,0.05,4.38,B2,"noun, verb",0.004247
1381,tiger,4340,0.04,4.3,2655,0.05,4.38,A1,noun,0.004247
1382,big,200,0.87,5.67,190,1.45,5.81,A1,adjective,0.004249
1383,round,754,0.26,5.14,778,0.24,5.03,B2,"adjective, adverb, noun, preposition, verb",0.004254
1384,cafe,6116,0.02,4.09,5022,0.02,4.02,,,0.004257
1385,fixing,6139,0.02,4.09,4958,0.02,4.02,,,0.004257
1386,gut,6915,0.02,4.02,4417,0.03,4.09,,,0.004257
1387,joy,2738,0.07,4.55,1669,0.1,4.64,A2,noun,0.004263
1388,bliss,9854,0.01,3.78,8069,0.01,3.72,,,0.004267
1389,david,763,0.25,5.13,791,0.24,5.02,,,0.004271
1390,about,43,4.67,6.4,44,8.64,6.58,A1,"adverb, preposition",0.004273
1391,gift,1721,0.11,4.78,1052,0.17,4.88,A1,noun,0.004287
1392,headquarters,3885,0.04,4.36,3145,0.04,4.28,B2,noun,0.004287
1393,paid,792,0.25,5.12,806,0.23,5.01,B1,adjective,0.004288
1394,in,6,34.64,7.27,9,25.49,7.05,A1,"adverb, preposition",0.004291
1395,drain,6353,0.02,4.07,5163,0.02,4.0,B2,"noun, verb",0.004299
1396,reed,6406,0.02,4.07,5120,0.02,4.0,B2,noun,0.004299
1397,has,47,4.36,6.37,100,3.6,6.2,A1,have-verb,0.004304
1398,pop,1435,0.14,4.87,1298,0.13,4.77,B2,"noun, verb",0.004304
1399,times,250,0.68,5.56,399,0.61,5.43,B2,preposition,0.004305
1400,attention,800,0.24,5.11,827,0.23,5.0,A2,noun,0.004305
1401,more,49,4.26,6.36,102,3.51,6.19,A1,"adverb, determiner, pronoun",0.004317
1402,paint,2903,0.06,4.52,1768,0.09,4.61,A1,"noun, verb",0.004319
1403,ago,365,0.49,5.42,332,0.8,5.55,A1,adverb,0.004321
1404,prosecution,6505,0.02,4.06,5260,0.02,3.99,,,0.004321
1405,boxes,4003,0.04,4.34,3292,0.04,4.26,,,0.004327
1406,very,106,1.86,6.0,106,3.28,6.16,A1,"adjective, adverb",0.004328
1407,threat,2506,0.07,4.6,2111,0.07,4.51,B1,noun,0.004338
1408,an,30,6.31,6.53,73,5.03,6.35,A1,determiner,0.00434
1409,hack,6578,0.02,4.05,5367,0.02,3.98,,,0.004342
1410,static,6629,0.02,4.05,5340,0.02,3.98,,,0.004342
1411,tide,6637,0.02,4.05,5324,0.02,3.98,B1,noun,0.004342
1412,dropping,4079,0.04,4.33,3306,0.04,4.25,,,0.004347
1413,foster,4085,0.04,4.33,3355,0.04,4.25,,,0.004347
1414,cover,867,0.22,5.08,878,0.21,4.97,A2,"noun, verb",0.004356
1415,aside,2513,0.07,4.59,2136,0.07,4.5,B1,adverb,0.004357
1416,moves,2546,0.07,4.59,2166,0.07,4.5,,,0.004357
1417,permission,3015,0.06,4.5,1839,0.09,4.59,A2,noun,0.004357
1418,agreed,1515,0.13,4.84,1385,0.12,4.74,,,0.004358
1419,noble,4783,0.03,4.24,2959,0.05,4.32,B2,adjective,0.004367
1420,tunnel,4809,0.03,4.24,2925,0.05,4.32,B2,noun,0.004367
1421,barely,3041,0.06,4.49,1844,0.09,4.58,B1,adverb,0.004376
1422,santa,3084,0.06,4.49,1866,0.09,4.58,,,0.004376
1423,orders,1912,0.1,4.73,1153,0.15,4.83,,,0.004377
1424,cloth,6772,0.02,4.03,5562,0.02,3.96,A1,noun,0.004386
1425,eager,6781,0.02,4.03,5473,0.02,3.96,B1,adjective,0.004386
1426,margaret,4872,0.03,4.23,2993,0.05,4.31,,,0.004388
1427,hearing,1602,0.12,4.82,1437,0.12,4.72,B1,noun,0.004395
1428,pocket,3123,0.06,4.48,1884,0.08,4.57,A1,noun,0.004395
1429,after,80,2.4,6.11,153,1.99,5.95,A1,"adverb, conjunction, preposition",0.0044
1430,school,188,0.96,5.71,318,0.83,5.57,A1,noun,0.004401
1431,getting,238,0.69,5.57,237,1.15,5.71,,,0.004401
1432,probably,425,0.44,5.37,359,0.7,5.5,A2,adverb,0.004401
1433,hot,711,0.27,5.16,535,0.43,5.28,A1,adjective,0.004404
1434,gates,4304,0.04,4.3,3545,0.04,4.22,,,0.004408
1435,reminds,4976,0.03,4.22,3059,0.04,4.3,,,0.004408
1436,touching,4990,0.03,4.22,3036,0.05,4.3,,,0.004408
1437,chi,7660,0.02,3.95,4989,0.02,4.02,,,0.004408
1438,chris,1628,0.12,4.81,1471,0.12,4.71,,,0.004414
1439,duty,1994,0.1,4.71,1189,0.15,4.81,B1,noun,0.004414
1440,complicated,3156,0.05,4.47,1942,0.08,4.56,B1,adjective,0.004415
1441,tears,3198,0.05,4.47,1951,0.08,4.56,,,0.004415
1442,visit,980,0.2,5.04,958,0.19,4.93,A1,"noun, verb",0.004427
1443,wall,981,0.2,5.04,968,0.19,4.93,A1,noun,0.004427
1444,furniture,4382,0.04,4.29,3578,0.04,4.21,A2,noun,0.004429
1445,succeed,4414,0.04,4.29,3590,0.04,4.21,A2,verb,0.004429
1446,worthy,4424,0.04,4.29,3568,0.04,4.21,B1,adjective,0.004429
1447,clinic,5015,0.03,4.21,3105,0.04,4.29,B1,noun,0.004429
1448,off,124,1.58,5.93,120,2.78,6.09,B1,"adjective, adverb, preposition",0.00443
1449,hugh,7018,0.02,4.01,5720,0.02,3.94,,,0.00443
1450,relaxed,7050,0.02,4.01,5698,0.02,3.94,A2,adjective,0.00443
1451,locate,7809,0.02,3.94,5038,0.02,4.01,B1,verb,0.00443
1452,rice,2758,0.07,4.55,2335,0.06,4.46,A1,noun,0.004435
1453,things,179,1.02,5.74,169,1.75,5.89,,,0.004436
1454,late,456,0.41,5.34,372,0.67,5.47,A1,"adjective, adverb",0.00445
1455,daughters,4439,0.04,4.28,3647,0.04,4.2,,,0.00445
1456,pin,4475,0.04,4.28,3614,0.04,4.2,B1,"noun, verb",0.00445
1457,bug,5105,0.03,4.2,3157,0.04,4.28,A2,noun,0.00445
1458,patience,5150,0.03,4.2,3176,0.04,4.28,B1,noun,0.00445
1459,camping,7102,0.02,4.0,5810,0.02,3.93,A2,noun,0.004453
1460,offended,7951,0.02,3.93,5173,0.02,4.0,,,0.004453
1461,wizard,7999,0.02,3.93,5141,0.02,4.0,B1,adjective,0.004453
1462,road,577,0.32,5.24,668,0.3,5.12,A2,noun,0.004472
1463,badly,3351,0.05,4.44,2051,0.08,4.53,A2,adverb,0.004474
1464,chase,3354,0.05,4.44,2044,0.08,4.53,B2,"noun, verb",0.004474
1465,luis,7247,0.02,3.99,5891,0.02,3.92,,,0.004475
1466,winston,8107,0.02,3.92,5198,0.02,3.99,,,0.004475
1467,hoping,2160,0.09,4.67,1323,0.13,4.77,,,0.004489
1468,keeps,2161,0.09,4.67,1318,0.13,4.77,,,0.004489
1469,engaged,2890,0.06,4.52,2470,0.06,4.43,B1,adjective,0.004494
1470,pizza,3445,0.05,4.43,2059,0.08,4.52,A1,noun,0.004494
1471,beginning,1066,0.19,5.0,1036,0.17,4.89,A2,noun,0.004498
1472,sensible,7393,0.02,3.98,6022,0.02,3.91,B2,adjective,0.004498
1473,news,350,0.51,5.44,511,0.46,5.31,A1,noun,0.0045
1474,could,92,2.14,6.06,95,3.86,6.23,A1,modal auxiliary,0.004502
1475,serious,836,0.23,5.1,573,0.38,5.22,B1,adjective,0.004507
1476,cards,1786,0.11,4.76,1594,0.1,4.66,,,0.004508
1477,kinds,2951,0.06,4.51,2490,0.06,4.42,,,0.004514
1478,enormous,4669,0.03,4.25,3835,0.03,4.17,A2,adjective,0.004514
1479,indians,4679,0.03,4.25,3839,0.03,4.17,,,0.004514
1480,up,44,4.56,6.39,45,8.54,6.58,A1,"adverb, preposition",0.004518
1481,rico,7492,0.02,3.97,6108,0.02,3.9,,,0.004521
1482,sworn,8362,0.01,3.9,5437,0.02,3.97,,,0.004521
1483,cook,2248,0.08,4.65,1365,0.13,4.75,A1,"noun, verb",0.004527
1484,actually,302,0.58,5.49,273,0.97,5.63,A2,adverb,0.004529
1485,immediately,1121,0.18,4.98,1069,0.17,4.87,B1,adverb,0.004535
1486,sons,3028,0.06,4.5,2522,0.06,4.41,,,0.004535
1487,lazy,4773,0.03,4.24,3943,0.03,4.16,A1,adjective,0.004535
1488,hair,876,0.22,5.08,598,0.35,5.2,A1,noun,0.004542
1489,cooler,7548,0.02,3.96,6231,0.02,3.89,A2,noun,0.004544
1490,shit,316,0.56,5.48,275,0.95,5.62,,,0.004545
1491,faster,2295,0.08,4.64,1396,0.12,4.74,,,0.004546
1492,lights,2303,0.08,4.64,1378,0.13,4.74,,,0.004546
1493,fact,371,0.48,5.41,531,0.43,5.28,A2,noun,0.00455
1494,wanting,3098,0.06,4.49,2556,0.06,4.4,,,0.004555
1495,baker,4824,0.03,4.23,3993,0.03,4.15,B1,noun,0.004557
1496,brush,4828,0.03,4.23,3980,0.03,4.15,A1,"noun, verb",0.004557
1497,burden,4829,0.03,4.23,3954,0.03,4.15,B2,"noun, verb",0.004557
1498,quarters,4881,0.03,4.23,3985,0.03,4.15,,,0.004557
1499,reception,4885,0.03,4.23,3971,0.03,4.15,B1,noun,0.004557
1500,so,33,6.16,6.52,32,11.93,6.72,A1,"adverb, conjunction",0.004564
1501,rushing,7736,0.02,3.95,6337,0.02,3.88,,,0.004567
1502,salvation,7737,0.02,3.95,6325,0.02,3.88,,,0.004567
1503,tracked,7755,0.02,3.95,6317,0.02,3.88,,,0.004567
1504,whole,333,0.54,5.46,298,0.89,5.6,B1,"adjective, noun",0.004578
1505,twist,4992,0.03,4.22,4053,0.03,4.14,B1,"noun, verb",0.004579
1506,invitation,5700,0.03,4.14,3526,0.04,4.22,B1,noun,0.004579
1507,tragedy,5746,0.03,4.14,3534,0.04,4.22,B1,noun,0.004579
1508,flat,1941,0.1,4.72,1735,0.09,4.62,A1,"adjective, adverb, noun",0.004585
1509,scam,7844,0.02,3.94,6463,0.02,3.87,,,0.00459
1510,learnt,8684,0.01,3.87,5733,0.02,3.94,,,0.00459
1511,sad,1536,0.13,4.84,937,0.2,4.95,A1,adjective,0.004591
1512,arrive,3739,0.04,4.38,2258,0.07,4.47,A1,verb,0.004596
1513,gravity,5046,0.03,4.21,4125,0.03,4.13,,,0.004601
1514,sorts,5085,0.03,4.21,4103,0.03,4.13,,,0.004601
1515,path,2006,0.1,4.71,1746,0.09,4.61,A2,noun,0.004605
1516,seas,7972,0.02,3.93,6576,0.02,3.86,,,0.004614
1517,thankful,7990,0.02,3.93,6534,0.02,3.86,B1,adjective,0.004614
1518,fulfill,8794,0.01,3.86,5820,0.02,3.93,,,0.004614
1519,rig,8850,0.01,3.86,5798,0.02,3.93,,,0.004614
1520,drew,3226,0.05,4.46,2717,0.05,4.37,,,0.004617
1521,paintings,5148,0.03,4.2,4200,0.03,4.12,,,0.004623
1522,left,215,0.78,5.62,210,1.32,5.77,A2,"adjective, adverb, noun",0.004625
1523,seat,1615,0.12,4.82,969,0.19,4.93,A1,noun,0.004629
1524,duke,3293,0.05,4.45,2737,0.05,4.36,,,0.004638
1525,donor,8026,0.02,3.92,6637,0.02,3.85,,,0.004638
1526,lounge,8060,0.02,3.92,6620,0.02,3.85,,,0.004638
1527,popped,8969,0.01,3.85,5895,0.02,3.92,,,0.004638
1528,expensive,2071,0.09,4.69,1841,0.09,4.59,A1,adjective,0.004645
1529,ram,5254,0.03,4.19,4314,0.03,4.11,B2,noun,0.004645
1530,ashley,5935,0.02,4.11,3691,0.03,4.19,,,0.004645
1531,shot,612,0.31,5.22,473,0.5,5.35,A2,noun,0.004654
1532,asks,3348,0.05,4.44,2762,0.05,4.35,,,0.004659
1533,bake,8121,0.02,3.91,6689,0.02,3.84,A2,verb,0.004662
1534,knives,9060,0.01,3.84,6032,0.02,3.91,,,0.004662
1535,cherry,5303,0.03,4.18,4369,0.03,4.1,B2,noun,0.004668
1536,blunt,8245,0.01,3.9,6759,0.02,3.83,,,0.004686
1537,gilbert,8295,0.01,3.9,6794,0.02,3.83,,,0.004686
1538,loved,1088,0.19,5.0,666,0.3,5.12,,,0.004687
1539,died,632,0.29,5.2,492,0.48,5.33,,,0.00469
1540,scandal,5451,0.03,4.17,4487,0.03,4.09,B2,noun,0.00469
1541,ceremony,3474,0.05,4.42,2905,0.05,4.33,B1,noun,0.004702
1542,diamond,3480,0.05,4.42,2895,0.05,4.33,A2,noun,0.004702
1543,robin,4118,0.04,4.33,2507,0.06,4.42,A2,noun,0.004702
1544,feet,1105,0.18,4.99,686,0.29,5.11,,,0.004705
1545,voyage,8502,0.01,3.89,6927,0.01,3.82,B1,noun,0.00471
1546,endure,9328,0.01,3.82,6257,0.02,3.89,B1,verb,0.00471
1547,marching,9360,0.01,3.82,6215,0.02,3.89,,,0.00471
1548,counsel,5487,0.03,4.16,4504,0.03,4.08,,,0.004713
1549,laying,5514,0.03,4.16,4545,0.03,4.08,,,0.004713
1550,obsessed,6272,0.02,4.08,3942,0.03,4.16,,,0.004713
1551,tooth,6305,0.02,4.08,3907,0.03,4.16,A1,noun,0.004713
1552,care,247,0.68,5.56,238,1.15,5.71,B1,"noun, verb",0.004724
1553,quick,1127,0.18,4.98,696,0.28,5.1,A2,adjective,0.004724
1554,comfort,3548,0.05,4.41,2943,0.05,4.32,B1,noun,0.004724
1555,brilliant,2716,0.07,4.55,1640,0.1,4.65,A2,adjective,0.004726
1556,noise,2746,0.07,4.55,1635,0.1,4.65,A1,noun,0.004726
1557,coconut,8524,0.01,3.88,6999,0.01,3.81,B2,noun,0.004735
1558,luther,8571,0.01,3.88,7023,0.01,3.81,,,0.004735
1559,bucket,6338,0.02,4.07,3995,0.03,4.15,A1,noun,0.004736
1560,magic,1796,0.11,4.76,1060,0.17,4.87,A2,"adjective, noun",0.004745
1561,harsh,5687,0.03,4.14,4646,0.03,4.06,,,0.004759
1562,blessing,6442,0.02,4.06,4046,0.03,4.14,B1,noun,0.004759
1563,foreigners,8668,0.01,3.87,7193,0.01,3.8,,,0.00476
1564,glen,8671,0.01,3.87,7180,0.01,3.8,,,0.00476
1565,salon,8725,0.01,3.87,7118,0.01,3.8,B2,noun,0.00476
1566,tick,9678,0.01,3.8,6399,0.02,3.87,B1,"noun, verb",0.00476
1567,mere,5812,0.03,4.13,4750,0.03,4.05,B1,adjective,0.004782
1568,moms,8827,0.01,3.86,7302,0.01,3.79,,,0.004784
1569,axe,9703,0.01,3.79,6559,0.02,3.86,,,0.004784
1570,meant,1228,0.16,4.94,743,0.26,5.06,,,0.0048
1571,eleven,5879,0.02,4.12,4830,0.02,4.04,A1,number,0.004806
1572,nut,6715,0.02,4.04,4196,0.03,4.12,B2,noun,0.004806
1573,routine,3844,0.04,4.37,3134,0.04,4.28,B1,noun,0.004811
1574,waves,3855,0.04,4.37,3140,0.04,4.28,,,0.004811
1575,wayne,3856,0.04,4.37,3183,0.04,4.28,,,0.004811
1576,song,553,0.34,5.26,663,0.3,5.13,A1,noun,0.004817
1577,best,145,1.29,5.84,251,1.07,5.68,A1,"adjective, adverb",0.004823
1578,picked,1956,0.1,4.72,1144,0.15,4.83,,,0.004824
1579,ranch,6826,0.02,4.03,4322,0.03,4.11,,,0.004829
1580,firing,4526,0.03,4.27,2758,0.05,4.36,,,0.004834
1581,repeating,9088,0.01,3.84,7398,0.01,3.77,,,0.004835
1582,way,101,1.9,6.01,103,3.47,6.19,A1,noun,0.004837
