word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
final,A2,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fin/final/final__us_2.ogg
finance,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fin/finan/finance__us_1_rr.ogg
finding,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fin/findi/finding__us_1.ogg
fine,B2,A1,verb,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fin/fine_/fine__us_1.ogg
finger,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fin/finge/finger__us_1.ogg
finish,A1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fin/finis/finish__us_1.ogg
fire,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/fire_/fire__us_1.ogg
firearm,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/firea/firearm__us_1.ogg
firefighter,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/firef/firefighter__us_1.ogg
firework,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/firew/firework__us_1.ogg
firm,B1,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/firm_/firm__us_1.ogg
firmly,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/firml/firmly__us_1.ogg
firstly,B2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fir/first/firstly__us_1.ogg
fish,B1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fis/fish_/fish__us_1.ogg
fishing,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fis/fishi/fishing__us_1.ogg
fit,B1,A2,verb,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fit/fit__/fit__us_1.ogg
fix,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fix/fix__/fix__us_1.ogg
fixed,B2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fix/fixed/fixed__us_1.ogg
flag,A1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fla/flag_/flag__us_1.ogg
flat,A1,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fla/flat_/flat__us_1.ogg
flaw,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fla/flaw_/flaw__us_1.ogg
flee,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fle/flee_/flee__us_1.ogg
fleet,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fle/fleet/fleet__us_1.ogg
flesh,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fle/flesh/flesh__us_1.ogg
flexibility,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fle/flexi/flexibility__us_1.ogg
flight,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fli/fligh/flight__us_1.ogg
float,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/flo/float/float__us_1.ogg
flour,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/flo/flour/flour__us_1.ogg
flu,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/flu/flu__/flu__us_1.ogg
fluid,B2,C1,adjective,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/flu/fluid/fluid__us_1.ogg
fly,A1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fly/fly__/fly__us_1.ogg
focus,A1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/foc/focus/focus__us_1.ogg
fold,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fol/fold_/fold__us_1.ogg
follow,A2,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fol/follo/follow__us_1.ogg
following,B2,A2,preposition,"adjective, noun, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fol/follo/following__us_1.ogg
fond,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fon/fond_/fond__us_1.ogg
fool,B1,B2,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/foo/fool_/fool__us_1.ogg
foot,B1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/foo/foot_/foot__us_1.ogg
forbid,A2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forbi/forbid__us_1.ogg
force,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/force/force__us_1.ogg
forecast,B1,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forec/forecast__us_1.ogg
foreign,A1,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forei/foreign__us_1_rr.ogg
foreigner,A1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forei/foreigner__us_1_rr.ogg
forever,A2,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forev/forever__us_1.ogg
forgive,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forgi/forgive__us_1.ogg
form,B1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/form_/form__us_1.ogg
formal,B1,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forma/formal__us_1.ogg
format,B1,B2,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forma/format__us_1.ogg
former,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forme/former__us_1.ogg
formula,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/formu/formula__us_1.ogg
forth,B1,C1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forth/forth__us_1.ogg
forthcoming,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forth/forthcoming__us_1_rr.ogg
fortunate,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/fortu/fortunate__us_1.ogg
fortune,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/fortu/fortune__us_2.ogg
forward,A2,B2,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/for/forwa/forward__us_1.ogg
foundation,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fou/found/foundation__us_1.ogg
fragment,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fra/fragm/fragment__us_1.ogg
frame,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fra/frame/frame__us_1.ogg
frankly,B2,C1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fra/frank/frankly__us_1.ogg
free,B2,A1,verb,"adjective, adverb, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fre/free_/free__us_1.ogg
freedom,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fre/freed/freedom__us_2.ogg
freely,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fre/freel/freely__us_1.ogg
freeze,A2,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fre/freez/freeze__us_1.ogg
frequency,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fre/frequ/frequency__us_2.ogg
frequent,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fre/frequ/frequent__us_1.ogg
friendly,B2,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fri/frien/friendly__us_1.ogg
friendship,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fri/frien/friendship__us_2.ogg
frighten,A2,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fri/frigh/frighten__us_2.ogg
frightened,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fri/frigh/frightened__us_1.ogg
frightening,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fri/frigh/frightening__us_2_rr.ogg
frog,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fro/frog_/frog__us_2_rr.ogg
front,A2,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fro/front/front__us_1.ogg
frustrated,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fru/frust/frustrated__us_2.ogg
frustration,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fru/frust/frustration__us_1.ogg
full-time,B1,B2,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/ful/full_/full_time_1_us_1.ogg
fully,A2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/ful/fully/fully__us_2.ogg
fun,A1,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/fun__/fun__us_1.ogg
function,A2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/funct/function__us_4.ogg
functional,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/funct/functional__us_1.ogg
fund,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/fund_/fund__us_1.ogg
funeral,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/funer/funeral__us_1.ogg
further,B1,A2,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fur/furth/further__us_2.ogg
furthermore,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fur/furth/furthermore__us_4.ogg
future,A1,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fut/futur/future__us_2.ogg
gain,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gai/gain_/gain__us_1.ogg
gallon,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gal/gallo/gallon__us_1.ogg
gambling,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gam/gambl/gambling__us_1.ogg
gap,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gap/gap__/gap__us_1.ogg
garage,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gar/garag/garage__us_1_rr.ogg
gather,A2,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gat/gathe/gather__us_2.ogg
gay,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gay/gay__/gay__us_1.ogg
gaze,B2,C1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gaz/gaze_/gaze__us_1.ogg
gear,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gea/gear_/gear__us_1.ogg
gender,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gende/gender__us_1.ogg
gene,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gene_/gene_1_us_3.ogg
general,B1,A2,noun,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gener/general__us_2_rr.ogg
generate,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gener/generate__us_1.ogg
generation,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gener/generation__us_1.ogg
genetic,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/genet/genetic__us_1.ogg
gentle,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gentl/gentle__us_3.ogg
geography,B1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/geo/geogr/geography__us_1.ogg
gesture,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/ges/gestu/gesture__us_1_rr.ogg
ghost,A1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gho/ghost/ghost__us_1.ogg
gift,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gif/gift_/gift__us_1.ogg
glad,A1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glad_/glad__us_1.ogg
glance,B1,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glanc/glance__us_1.ogg
glimpse,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gli/glimp/glimpse__us_1.ogg
globe,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/globe/globe__us_1.ogg
glorious,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/glori/glorious__us_1.ogg
glory,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/glory/glory__us_1.ogg
glove,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/glove/glove__us_1.ogg
go,A1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/go_/go__u/go__us_1.ogg
goal,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goa/goal_/goal__us_1.ogg
god,B2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/god/god__/god__us_1.ogg
golden,A2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/golde/golden__us_1.ogg
good,B2,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/good_/good__us_1.ogg
goodness,B1,B2,interjection,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/goodn/goodness__us_1.ogg
gorgeous,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gor/gorge/gorgeous__us_1.ogg
govern,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/govern__us_1.ogg
governor,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/governor__us_1_rr.ogg
grab,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grab_/grab__us_1.ogg
grace,A2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grace/grace__us_1.ogg
grade,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grade/grade__us_1.ogg
gradually,A2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/gradu/gradually__us_1_rr.ogg
graduate,A2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/gradu/graduate__us_1.ogg
grain,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grain/grain__us_1.ogg
grant,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grant/grant__us_1.ogg
graphic,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/graph/graphic__us_1.ogg
graphics,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/graph/graphics__us_1.ogg
grasp,B2,C1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grasp/grasp__us_1.ogg
grass,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grass/grass__us_1.ogg
grateful,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grate/grateful__us_1.ogg
grave,B1,C1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grave/grave__us_1.ogg
greatly,A2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/great/greatly__us_1.ogg
green,A2,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/green/green__us_1.ogg
greenhouse,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/green/greenhouse__us_1.ogg
greet,A1,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/greet/greet__us_1.ogg
grief,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grief/grief__us_1.ogg
grin,B2,C1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grin_/grin__us_1.ogg
grip,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grip_/grip__us_1.ogg
gross,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/gross/gross__us_1.ogg
ground,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/groun/ground__us_2.ogg
group,B1,A1,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/group/group__us_1.ogg
guard,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gua/guard/guard__us_1.ogg
guerrilla,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guerr/guerrilla__us_1.ogg
guest,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guest/guest__us_1.ogg
guidance,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guida/guidance__us_1.ogg
guide,B1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guide/guide__us_1.ogg
guilt,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guilt/guilt__us_1.ogg
guy,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/guy/guy__/guy__us_1.ogg
gym,B1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gym/gym__/gym__us_1.ogg
habit,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hab/habit/habit__us_1.ogg
habitat,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hab/habit/habitat__us_1.ogg
hail,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hai/hail_/hail__us_1.ogg
hall,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hal/hall_/hall__us_1.ogg
