word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
busy,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/b/bus/busy_/busy__us_2.ogg
butter,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/b/but/butte/butter__us_2.ogg
buy,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/b/buy/buy__/buy__us_1.ogg
bye,A1,A1,noun,exclamation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/b/bye/bye__/bye__us_1.ogg
cable,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cab/cable/cable__us_2.ogg
cake,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cak/cake_/cake__us_1.ogg
calm,B1,B1,adjective,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cal/calm_/calm__us_1.ogg
camera,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cam/camer/camera__us_1_rr.ogg
camp,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cam/camp_/camp_1_us_1.ogg
camping,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cam/campi/camping__us_3.ogg
can,A2,A2,noun,"noun, modal verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/can/can__/can__us_2.ogg
car,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/car/car__/car__us_1.ogg
carbon,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/car/carbo/carbon__us_1.ogg
card,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/car/card_/card__us_1.ogg
careless,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/car/carel/careless__us_2.ogg
carry,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/car/carry/carry__us_2.ogg
cash,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cas/cash_/cash__us_1.ogg
cast,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cas/cast_/cast__us_1.ogg
castle,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cas/castl/castle__us_2.ogg
cat,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cat/cat__/cat__us_1.ogg
category,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cat/categ/category__us_1.ogg
cause,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cau/cause/cause__us_1.ogg
cd,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cd_/cd__u/cd__us_1.ogg
central,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cen/centr/central__us_1.ogg
ceremony,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cer/cerem/ceremony__us_1.ogg
certain,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cer/certa/certain__us_2.ogg
certainly,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cer/certa/certainly__us_1.ogg
certificate,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cer/certi/certificate__us_1.ogg
chair,A1,A1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/chair/chair__us_1.ogg
champion,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/champ/champion__us_2.ogg
chance,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/chanc/chance__us_1.ogg
change,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/chang/change__us_1.ogg
channel,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/chann/channel__us_1.ogg
charge,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/charg/charge__us_1.ogg
charming,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/charm/charming__us_1.ogg
chase,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/chase/chase__us_1.ogg
chat,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cha/chat_/chat__us_1.ogg
check,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/che/check/check__us_1.ogg
cheerful,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/che/cheer/cheerful__us_3.ogg
cheese,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/che/chees/cheese__us_1.ogg
chef,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/che/chef_/chef__us_1.ogg
chemical,B1,B1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/che/chemi/chemical__us_2.ogg
chicken,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/chi/chick/chicken__us_2.ogg
chief,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/chi/chief/chief__us_1.ogg
child,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/chi/child/child__us_1.ogg
chocolate,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cho/choco/chocolate__us_2_rr.ogg
choice,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cho/choic/choice__us_1.ogg
choose,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cho/choos/choose__us_1.ogg
chop,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cho/chop_/chop__us_1.ogg
cigarette,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cig/cigar/cigarette__us_2_rr.ogg
cinema,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cin/cinem/cinema__us_3.ogg
circuit,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cir/circu/circuit__us_1.ogg
circumstance,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cir/circu/circumstance__us_3.ogg
city,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cit/city_/city__us_1.ogg
clarify,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cla/clari/clarify__us_1.ogg
class,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cla/class/class__us_1.ogg
classic,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cla/class/classic__us_2.ogg
classroom,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cla/class/classroom__us_1_rr.ogg
clean,A1,A1,verb,"adjective, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cle/clean/clean__us_1.ogg
clearly,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cle/clear/clearly__us_2.ogg
clock,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/clo/clock/clock__us_1.ogg
clothes,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/clo/cloth/clothes__us_2_rr.ogg
club,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/clu/club_/club__us_1.ogg
coal,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coa/coal_/coal__us_1.ogg
coat,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coa/coat_/coat__us_1.ogg
coffee,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cof/coffe/coffee__us_1_rr.ogg
coincidence,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coi/coinc/coincidence__us_1.ogg
cold,A1,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/col/cold_/cold__us_1.ogg
collapse,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/col/colla/collapse__us_1.ogg
collector,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/col/colle/collector__us_1.ogg
college,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/col/colle/college__us_1.ogg
column,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/col/colum/column__us_1.ogg
combine,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/combi/combine__us_1.ogg
come,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/come_/come__us_1.ogg
comfortable,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/comfo/comfortable__us_4.ogg
commander,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/comma/commander__us_1.ogg
commission,B2,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/commi/commission__us_2.ogg
commit,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/commi/commit__us_1.ogg
communicate,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/commu/communicate__us_1.ogg
comparison,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compa/comparison__us_2.ogg
competition,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compe/competition__us_1.ogg
competitive,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compe/competitive__us_3.ogg
competitor,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compe/competitor__us_3.ogg
complain,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compl/complain__us_2.ogg
completion,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compl/completion__us_1.ogg
complex,B1,B1,adjective,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compl/complex__us_1_rr.ogg
component,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compo/component__us_1.ogg
comprehensive,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compr/comprehensive__us_1.ogg
compulsory,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compu/compulsory__us_1.ogg
computer,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/com/compu/computer__us_3.ogg
concern,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconc/xconcern__us_3.ogg
concert,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconc/xconcert__us_1.ogg
conclude,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconc/xconclude__us_2.ogg
conclusion,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconc/xconclusion__us_2.ogg
concrete,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconc/xconcrete__us_4.ogg
condition,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcond/xcondition__us_2.ogg
conduct,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcond/xconduct__us_2.ogg
confess,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconf/xconfess__us_1.ogg
confirm,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconf/xconfirm__us_2.ogg
consider,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsider__us_1.ogg
considerably,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsiderably__us_1.ogg
consistent,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsistent__us_1.ogg
constant,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstant__us_1.ogg
consult,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsult__us_1.ogg
consultant,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsultant__us_1.ogg
consume,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsume__us_2.ogg
consumer,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsumer__us_2.ogg
contemporary,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontemporary__us_1.ogg
context,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontext__us_1.ogg
continent,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinent__us_2_rr.ogg
continue,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinue__us_1.ogg
continuous,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinuous__us_1.ogg
contract,B2,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontract__us_1.ogg
controversy,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontroversy__us_1.ogg
convention,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvention__us_1.ogg
conventional,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconventional__us_1.ogg
conversation,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconversation__us_1.ogg
convert,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvert__us_1.ogg
convince,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvince__us_1.ogg
convinced,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvinced__us_1.ogg
cooker,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cooke/cooker__us_2.ogg
cope,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/cope_/cope__us_1.ogg
copy,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/copy_/copy__us_1.ogg
core,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/core_/core__us_1.ogg
corporate,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corpo/corporate__us_1_rr.ogg
corporation,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corpo/corporation__us_1.ogg
correctly,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correctly__us_2.ogg
corridor,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corri/corridor__us_1_rr.ogg
cotton,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cot/cotto/cotton__us_3.ogg
could,A1,A1,modal auxiliary,modal verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/could/could__us_3_rr.ogg
couple,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/coupl/couple__us_2.ogg
course,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/cours/course__us_1.ogg
cousin,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/cousi/cousin__us_1.ogg
cow,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cow/cow__/cow__us_1.ogg
crack,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cra/crack/crack__us_1.ogg
crazy,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cra/crazy/crazy__us_2.ogg
creation,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cre/creat/creation__us_2.ogg
creative,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cre/creat/creative__us_2.ogg
credit,A2,A2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cre/credi/credit__us_1.ogg
crew,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cre/crew_/crew__us_1.ogg
crime,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cri/crime/crime__us_1.ogg
criminal,B1,B1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cri/crimi/criminal__us_3.ogg
critically,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cri/criti/critically__us_1.ogg
criticism,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cri/criti/criticism__us_3.ogg
cross,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cro/cross/cross__us_1.ogg
crowd,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cro/crowd/crowd__us_1.ogg
crowded,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cro/crowd/crowded__us_1.ogg
crucial,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cru/cruci/crucial__us_1.ogg
cruel,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cru/cruel/cruel__us_1_rr.ogg
cruise,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cru/cruis/cruise__us_1.ogg
cultural,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cul/cultu/cultural__us_1.ogg
culture,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cul/cultu/culture__us_2.ogg
cup,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cup/cup__/cup__us_1.ogg
cupboard,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cup/cupbo/cupboard__us_2.ogg
cure,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cur/cure_/cure__us_1.ogg
currency,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cur/curre/currency__us_1.ogg
